geo_level,geo_name,year,state_name,pct_black_alone,pct_homeownership_black_alone,median_home_value_owner_occupied_houses_with_mortages,median_home_value_owner_occupied_houses_without_mortages,quartiles_median_home_value_owner_occupied_houses_with_mortages,quartiles_median_home_value_owner_occupied_houses_without_mortages
zcta,21769,2023,,1.0,56.3,507600.0,466800.0,Top 25% of geographies,Top 25% of geographies
zcta,28278,2023,,33.8,66.6,407600.0,467500.0,Top 25% of geographies,Top 25% of geographies
zcta,03853,2023,,0.0,,541100.0,473700.0,Top 25% of geographies,Top 25% of geographies
zcta,95662,2023,,2.0,55.2,522400.0,474100.0,Top 25% of geographies,Top 25% of geographies
zcta,08840,2023,,5.6,82.3,536400.0,479300.0,Top 25% of geographies,Top 25% of geographies
zcta,30312,2023,,46.2,13.0,495400.0,481500.0,Top 25% of geographies,Top 25% of geographies
zcta,32903,2023,,2.3,100.0,490400.0,503900.0,Top 25% of geographies,Top 25% of geographies
zcta,98686,2023,,1.8,47.6,553100.0,520700.0,Top 25% of geographies,Top 25% of geographies
zcta,32541,2023,,3.1,32.2,488500.0,528200.0,Top 25% of geographies,Top 25% of geographies
zcta,84045,2023,,0.1,,561200.0,595300.0,Top 25% of geographies,Top 25% of geographies
zcta,33129,2023,,2.1,16.9,562300.0,598200.0,Top 25% of geographies,Top 25% of geographies
zcta,07935,2023,,0.0,,719800.0,636700.0,Top 25% of geographies,Top 25% of geographies
zcta,11420,2023,,20.9,71.7,684300.0,650400.0,Top 25% of geographies,Top 25% of geographies
zcta,20151,2023,,3.7,51.1,646300.0,650800.0,Top 25% of geographies,Top 25% of geographies
zcta,11373,2023,,1.8,13.1,678200.0,686700.0,Top 25% of geographies,Top 25% of geographies
zcta,08226,2023,,2.2,36.2,742900.0,691900.0,Top 25% of geographies,Top 25% of geographies
zcta,95602,2023,,0.2,,626600.0,692400.0,Top 25% of geographies,Top 25% of geographies
zcta,94513,2023,,9.8,74.3,803200.0,750000.0,Top 25% of geographies,Top 25% of geographies
zcta,96707,2023,,4.6,54.4,774900.0,762600.0,Top 25% of geographies,Top 25% of geographies
zcta,32814,2023,,4.1,0.0,748800.0,763900.0,Top 25% of geographies,Top 25% of geographies
zcta,96717,2023,,0.8,63.3,902000.0,776300.0,Top 25% of geographies,Top 25% of geographies
zcta,01940,2023,,1.4,100.0,916100.0,828300.0,Top 25% of geographies,Top 25% of geographies
zcta,92124,2023,,6.6,12.5,870700.0,864400.0,Top 25% of geographies,Top 25% of geographies
zcta,90016,2023,,28.1,35.5,936900.0,887800.0,Top 25% of geographies,Top 25% of geographies
zcta,33786,2023,,2.0,100.0,1407600.0,908000.0,Top 25% of geographies,Top 25% of geographies
zcta,07677,2023,,1.2,0.0,877700.0,934300.0,Top 25% of geographies,Top 25% of geographies
zcta,95448,2023,,0.2,,1070000.0,988800.0,Top 25% of geographies,Top 25% of geographies
zcta,11771,2023,,2.3,38.7,877300.0,1016700.0,Top 25% of geographies,Top 25% of geographies
zcta,07632,2023,,1.8,29.3,1225200.0,1241800.0,Top 25% of geographies,Top 25% of geographies
zcta,02142,2023,,5.3,10.2,1842600.0,1410700.0,Top 25% of geographies,Top 25% of geographies
zcta,93105,2023,,1.4,0.0,1591700.0,1414300.0,Top 25% of geographies,Top 25% of geographies
zcta,94062,2023,,1.8,25.9,2000001.0,2000001.0,Top 25% of geographies,Top 25% of geographies
zcta,94528,2023,,0.0,,2000001.0,2000001.0,Top 25% of geographies,Top 25% of geographies
county,"Calhoun County, Mississippi",2023,Mississippi,28.7,54.3,109300.0,75900.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Clark County, Kansas",2023,Kansas,0.0,,76700.0,78900.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Lee County, Kentucky",2023,Kentucky,2.1,0.0,91700.0,80300.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Martin County, North Carolina",2023,North Carolina,41.0,54.0,120900.0,95000.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Hyde County, North Carolina",2023,North Carolina,25.0,79.4,143200.0,98300.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Linn County, Missouri",2023,Missouri,0.7,0.0,139600.0,103100.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Crittenden County, Kentucky",2023,Kentucky,0.5,77.6,125400.0,105100.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Keokuk County, Iowa",2023,Iowa,0.7,0.0,115200.0,107600.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Johnson County, Arkansas",2023,Arkansas,1.7,39.8,144300.0,111000.0,Bottom 25% of geographies,Bottom 25% of geographies
county,"Atoka County, Oklahoma",2023,Oklahoma,3.9,81.6,171600.0,111000.0,26-50% of geographies,Bottom 25% of geographies
county,"Dawes County, Nebraska",2023,Nebraska,1.4,0.0,159200.0,111100.0,26-50% of geographies,26-50% of geographies
county,"Crittenden County, Arkansas",2023,Arkansas,50.4,38.9,173900.0,112100.0,26-50% of geographies,26-50% of geographies
county,"Tucker County, West Virginia",2023,West Virginia,0.0,,164800.0,120500.0,26-50% of geographies,26-50% of geographies
county,"Bryan County, Oklahoma",2023,Oklahoma,2.4,31.8,187300.0,125600.0,26-50% of geographies,26-50% of geographies
county,"Webster County, Iowa",2023,Iowa,3.2,32.1,144800.0,126100.0,Bottom 25% of geographies,26-50% of geographies
county,"Cayuga County, New York",2023,New York,3.1,24.0,174400.0,143600.0,26-50% of geographies,26-50% of geographies
county,"Sandusky County, Ohio",2023,Ohio,3.2,35.1,155900.0,146400.0,26-50% of geographies,26-50% of geographies
county,"Union County, New Mexico",2023,New Mexico,1.0,,131300.0,151100.0,Bottom 25% of geographies,26-50% of geographies
county,"Allen County, Indiana",2023,Indiana,10.9,39.1,201900.0,177700.0,51-75% of geographies,51-75% of geographies
county,"Wilson County, Texas",2023,Texas,1.8,72.2,333700.0,219800.0,Top 25% of geographies,51-75% of geographies
county,"Barrow County, Georgia",2023,Georgia,13.2,65.7,260000.0,244800.0,51-75% of geographies,Top 25% of geographies
county,"Camden County, Missouri",2023,Missouri,0.9,33.2,279900.0,258400.0,Top 25% of geographies,Top 25% of geographies
county,"Moore County, North Carolina",2023,North Carolina,9.6,59.5,326900.0,290200.0,Top 25% of geographies,Top 25% of geographies
county,"Bonneville County, Idaho",2023,Idaho,0.5,35.8,341700.0,296800.0,Top 25% of geographies,Top 25% of geographies
county,"York County, Maine",2023,Maine,1.1,47.6,359800.0,350900.0,Top 25% of geographies,Top 25% of geographies
county,"Tuolumne County, California",2023,California,1.7,74.1,418900.0,383700.0,Top 25% of geographies,Top 25% of geographies
county,"St. Johns County, Florida",2023,Florida,5.2,78.4,471100.0,429700.0,Top 25% of geographies,Top 25% of geographies
county,"Kootenai County, Idaho",2023,Idaho,0.3,24.1,470900.0,458500.0,Top 25% of geographies,Top 25% of geographies
zcta,91980,2023,,0.0,,,,,
zcta,93740,2023,,7.0,,,,,
zcta,70558,2023,,91.7,,,,,
zcta,30609,2023,,12.4,,,,,
zcta,81043,2023,,0.0,,,,,
zcta,43523,2023,,0.0,,,,,
zcta,15290,2023,,,,,,,
zcta,72670,2023,,0.0,,,,,
zcta,77580,2023,,,,,,,
zcta,82243,2023,,0.0,,,,,
zcta,46980,2023,,0.0,,,,,
zcta,61424,2023,,0.0,,,,,
zcta,21005,2023,,38.1,0.0,,,,
zcta,65062,2023,,0.0,,,,,
zcta,87831,2023,,0.0,,,,,
zcta,29816,2023,,27.5,0.0,,,,
zcta,97432,2023,,0.0,,,,,
zcta,63950,2023,,0.0,,,,,
zcta,47809,2023,,14.0,,,,,
zcta,19733,2023,,0.0,,,,,
zcta,77978,2023,,6.0,99.4,,,,
zcta,38677,2023,,11.9,,,,,
zcta,78948,2023,,20.9,100.0,,,,
zcta,12872,2023,,,,,,,
zcta,21866,2023,,4.7,,,,,
zcta,57652,2023,,0.0,,,,,
zcta,98939,2023,,0.0,,,,,
zcta,76908,2023,,15.5,,,,,
zcta,75412,2023,,2.6,0.0,,,,
zcta,86433,2023,,0.0,,,,,
zcta,45624,2023,,,,,,,
zcta,26586,2023,,0.0,,,,,
zcta,75564,2023,,0.0,,,,,
zcta,16501,2023,,14.2,0.0,,,,
zcta,50521,2023,,0.0,,,,,
zcta,31747,2023,,0.0,,,,,
zcta,64422,2023,,0.0,,,,,
zcta,12513,2023,,0.0,,,,,
zcta,45677,2023,,0.0,,,,,
zcta,71631,2023,,9.4,58.4,57700.0,,Bottom 25% of geographies,
zcta,67573,2023,,0.0,,102500.0,,Bottom 25% of geographies,
zcta,31049,2023,,2.9,75.9,120400.0,,Bottom 25% of geographies,
zcta,17219,2023,,0.0,,125000.0,,Bottom 25% of geographies,
zcta,36907,2023,,66.7,86.2,125500.0,,Bottom 25% of geographies,
zcta,27873,2023,,49.5,51.8,136500.0,,Bottom 25% of geographies,
zcta,64790,2023,,0.0,,154200.0,,Bottom 25% of geographies,
zcta,87062,2023,,0.0,,163300.0,,Bottom 25% of geographies,
zcta,49409,2023,,0.0,,165600.0,,26-50% of geographies,
zcta,12456,2023,,0.0,,171400.0,,26-50% of geographies,
zcta,93260,2023,,0.0,,343300.0,,51-75% of geographies,
zcta,95527,2023,,0.0,,429100.0,,Top 25% of geographies,
zcta,27960,2023,,0.3,,452100.0,,Top 25% of geographies,
zcta,59871,2023,,0.0,,562500.0,,Top 25% of geographies,
zcta,80481,2023,,0.0,,665400.0,,Top 25% of geographies,
zcta,10030,2023,,58.3,11.8,862700.0,,Top 25% of geographies,
zcta,96141,2023,,0.0,,1077600.0,,Top 25% of geographies,
zcta,13321,2023,,1.0,0.0,,32200.0,,Bottom 25% of geographies
zcta,43926,2023,,0.4,,105500.0,35000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,40828,2023,,2.6,99.0,75900.0,36900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,74050,2023,,0.0,,,47500.0,,Bottom 25% of geographies
zcta,26410,2023,,0.0,,208500.0,47800.0,26-50% of geographies,Bottom 25% of geographies
zcta,50147,2023,,0.0,,79200.0,48800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,27866,2023,,60.0,55.7,,49200.0,,Bottom 25% of geographies
zcta,62094,2023,,2.6,58.0,73300.0,50000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,38761,2023,,80.6,69.2,105800.0,53200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,57531,2023,,0.0,,,55600.0,,Bottom 25% of geographies
zcta,99602,2023,,0.0,,,56700.0,,Bottom 25% of geographies
zcta,49927,2023,,8.7,100.0,69300.0,57500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,78344,2023,,0.0,,133600.0,58300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,99727,2023,,0.0,,,59100.0,,Bottom 25% of geographies
zcta,27832,2023,,68.7,65.5,164600.0,62100.0,26-50% of geographies,Bottom 25% of geographies
zcta,57456,2023,,0.0,,98800.0,67500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,68932,2023,,0.0,,75000.0,68300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,45672,2023,,0.0,,197100.0,71200.0,26-50% of geographies,Bottom 25% of geographies
zcta,35224,2023,,69.2,58.2,94900.0,71400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,52312,2023,,0.0,,80000.0,73800.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,40155,2023,,4.2,38.1,,75900.0,,Bottom 25% of geographies
zcta,92283,2023,,0.0,,268800.0,76000.0,51-75% of geographies,Bottom 25% of geographies
zcta,71962,2023,,51.3,100.0,168800.0,77900.0,26-50% of geographies,Bottom 25% of geographies
zcta,79252,2023,,1.0,0.0,82600.0,78200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,29113,2023,,68.4,84.3,123200.0,78500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,79718,2023,,0.0,,,81500.0,,Bottom 25% of geographies
zcta,45662,2023,,3.2,37.4,125100.0,81600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,46070,2023,,0.2,,140700.0,82600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,49911,2023,,1.7,0.0,123300.0,83200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,40953,2023,,0.0,,,83700.0,,Bottom 25% of geographies
zcta,71362,2023,,1.8,0.0,136500.0,84300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,51061,2023,,0.0,,97500.0,85000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,61439,2023,,4.1,0.0,98600.0,85000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,56145,2023,,0.0,,107700.0,85200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,37326,2023,,5.4,,178100.0,88600.0,26-50% of geographies,Bottom 25% of geographies
zcta,29162,2023,,38.5,39.7,225700.0,88900.0,26-50% of geographies,Bottom 25% of geographies
zcta,04776,2023,,0.3,0.0,165000.0,89600.0,26-50% of geographies,Bottom 25% of geographies
zcta,67152,2023,,1.5,42.7,128100.0,90400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,69348,2023,,0.0,,153600.0,92100.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,30427,2023,,23.2,47.0,205400.0,92400.0,26-50% of geographies,Bottom 25% of geographies
zcta,68637,2023,,0.0,,326700.0,93600.0,51-75% of geographies,Bottom 25% of geographies
zcta,71463,2023,,22.9,53.0,120900.0,94300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,64475,2023,,0.0,,109100.0,94400.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,73447,2023,,0.0,,97300.0,94900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,49224,2023,,19.9,51.4,144700.0,94900.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,43920,2023,,3.0,34.5,134800.0,95500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,62702,2023,,17.6,23.9,105800.0,97600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,65247,2023,,0.0,,,97700.0,,Bottom 25% of geographies
zcta,62449,2023,,1.1,,100800.0,98700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,88232,2023,,1.7,,231300.0,100800.0,26-50% of geographies,Bottom 25% of geographies
zcta,39743,2023,,73.4,88.9,,101300.0,,Bottom 25% of geographies
zcta,28392,2023,,35.7,48.3,147000.0,101300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,39553,2023,,28.3,59.6,178800.0,101700.0,26-50% of geographies,Bottom 25% of geographies
zcta,51343,2023,,0.0,,,102100.0,,Bottom 25% of geographies
zcta,61041,2023,,2.7,0.0,122400.0,104200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,12953,2023,,9.8,0.0,150800.0,107200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,62994,2023,,0.0,,113900.0,108000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,18254,2023,,0.0,,132700.0,108300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,65270,2023,,7.0,48.5,156300.0,109300.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,36502,2023,,40.2,48.0,174200.0,109300.0,26-50% of geographies,Bottom 25% of geographies
zcta,15936,2023,,0.0,,102300.0,110200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,72540,2023,,0.0,,,110400.0,,Bottom 25% of geographies
zcta,73110,2023,,25.2,24.6,129600.0,111000.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,62821,2023,,0.9,0.0,104800.0,111200.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,50707,2023,,8.3,72.2,148200.0,111700.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,55310,2023,,2.1,82.8,188900.0,111800.0,26-50% of geographies,Bottom 25% of geographies
zcta,40819,2023,,0.0,,55300.0,112500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,40419,2023,,1.9,100.0,157000.0,113600.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,42082,2023,,1.1,,176700.0,115200.0,26-50% of geographies,Bottom 25% of geographies
zcta,49342,2023,,0.2,,166400.0,115800.0,26-50% of geographies,Bottom 25% of geographies
zcta,65360,2023,,0.2,,128200.0,116500.0,Bottom 25% of geographies,Bottom 25% of geographies
zcta,12210,2023,,42.9,22.3,276600.0,117300.0,51-75% of geographies,Bottom 25% of geographies
zcta,86409,2023,,0.9,82.0,209300.0,117400.0,26-50% of geographies,Bottom 25% of geographies
zcta,56525,2023,,0.0,,196900.0,117500.0,26-50% of geographies,Bottom 25% of geographies
zcta,48911,2023,,27.8,40.4,145600.0,119200.0,Bottom 25% of geographies,26-50% of geographies
zcta,37869,2023,,0.6,0.0,137100.0,119600.0,Bottom 25% of geographies,26-50% of geographies
zcta,70535,2023,,24.8,45.2,200000.0,119800.0,26-50% of geographies,26-50% of geographies
zcta,15310,2023,,0.0,,212500.0,119800.0,26-50% of geographies,26-50% of geographies
zcta,39530,2023,,28.2,53.4,180700.0,120000.0,26-50% of geographies,26-50% of geographies
zcta,50476,2023,,0.0,,120100.0,120800.0,Bottom 25% of geographies,26-50% of geographies
zcta,13502,2023,,9.9,18.2,162500.0,121900.0,Bottom 25% of geographies,26-50% of geographies
zcta,19143,2023,,73.3,53.9,206300.0,122300.0,26-50% of geographies,26-50% of geographies
zcta,15774,2023,,0.0,,171400.0,122900.0,26-50% of geographies,26-50% of geographies
zcta,16346,2023,,0.9,0.0,134600.0,123100.0,Bottom 25% of geographies,26-50% of geographies
zcta,54556,2023,,0.7,81.9,134600.0,123600.0,Bottom 25% of geographies,26-50% of geographies
zcta,36067,2023,,20.1,68.7,197300.0,124800.0,26-50% of geographies,26-50% of geographies
zcta,62630,2023,,0.0,,,125000.0,,26-50% of geographies
zcta,62348,2023,,0.0,,100000.0,125000.0,Bottom 25% of geographies,26-50% of geographies
zcta,44030,2023,,6.4,100.0,144500.0,126600.0,Bottom 25% of geographies,26-50% of geographies
zcta,61085,2023,,1.3,73.4,111100.0,126700.0,Bottom 25% of geographies,26-50% of geographies
zcta,24874,2023,,1.3,,94800.0,130000.0,Bottom 25% of geographies,26-50% of geographies
zcta,49829,2023,,0.3,,143900.0,131500.0,Bottom 25% of geographies,26-50% of geographies
zcta,13156,2023,,0.0,,163700.0,132100.0,26-50% of geographies,26-50% of geographies
zcta,52218,2023,,0.5,,186500.0,133300.0,26-50% of geographies,26-50% of geographies
zcta,54646,2023,,1.7,95.4,153200.0,136000.0,Bottom 25% of geographies,26-50% of geographies
zcta,75647,2023,,11.9,45.0,188500.0,136600.0,26-50% of geographies,26-50% of geographies
zcta,13147,2023,,3.3,,158900.0,137500.0,Bottom 25% of geographies,26-50% of geographies
zcta,30538,2023,,4.2,0.0,174300.0,138200.0,26-50% of geographies,26-50% of geographies
zcta,46068,2023,,0.4,,193800.0,138900.0,26-50% of geographies,26-50% of geographies
zcta,48621,2023,,0.6,,128200.0,140800.0,Bottom 25% of geographies,26-50% of geographies
zcta,49042,2023,,1.1,43.5,167700.0,141700.0,26-50% of geographies,26-50% of geographies
zcta,85360,2023,,0.0,,,143800.0,,26-50% of geographies
zcta,52653,2023,,1.1,,156200.0,145500.0,Bottom 25% of geographies,26-50% of geographies
zcta,73048,2023,,0.7,100.0,198400.0,147200.0,26-50% of geographies,26-50% of geographies
zcta,49326,2023,,0.0,,214000.0,147700.0,26-50% of geographies,26-50% of geographies
zcta,82515,2023,,0.0,,199000.0,150000.0,26-50% of geographies,26-50% of geographies
zcta,37806,2023,,3.4,97.2,201700.0,152000.0,26-50% of geographies,26-50% of geographies
zcta,47387,2023,,0.0,,89700.0,152100.0,Bottom 25% of geographies,26-50% of geographies
zcta,16131,2023,,0.0,,176300.0,153800.0,26-50% of geographies,26-50% of geographies
zcta,16137,2023,,4.2,81.6,187900.0,159800.0,26-50% of geographies,26-50% of geographies
zcta,43410,2023,,0.8,,164000.0,160000.0,26-50% of geographies,26-50% of geographies
zcta,05653,2023,,0.0,,233900.0,160300.0,51-75% of geographies,26-50% of geographies
zcta,38549,2023,,0.4,0.0,183800.0,161200.0,26-50% of geographies,26-50% of geographies
zcta,93258,2023,,0.0,,217600.0,161800.0,26-50% of geographies,26-50% of geographies
zcta,51106,2023,,5.9,42.0,192800.0,164800.0,26-50% of geographies,26-50% of geographies
zcta,04951,2023,,0.0,,259100.0,165900.0,51-75% of geographies,26-50% of geographies
zcta,67208,2023,,19.7,31.5,183200.0,166800.0,26-50% of geographies,26-50% of geographies
zcta,49276,2023,,2.0,,250800.0,169600.0,51-75% of geographies,26-50% of geographies
zcta,18829,2023,,0.0,,222600.0,170000.0,26-50% of geographies,26-50% of geographies
zcta,65326,2023,,0.0,,196700.0,172000.0,26-50% of geographies,26-50% of geographies
zcta,61282,2023,,5.9,42.7,133000.0,172800.0,Bottom 25% of geographies,26-50% of geographies
zcta,58711,2023,,0.0,,,175000.0,,26-50% of geographies
zcta,28438,2023,,26.7,21.3,,176700.0,,26-50% of geographies
zcta,54610,2023,,0.0,,208800.0,177400.0,26-50% of geographies,26-50% of geographies
zcta,48875,2023,,0.7,,231000.0,178000.0,26-50% of geographies,26-50% of geographies
zcta,74344,2023,,0.6,14.6,222800.0,179300.0,26-50% of geographies,26-50% of geographies
zcta,84053,2023,,0.0,,267100.0,180000.0,51-75% of geographies,26-50% of geographies
zcta,76308,2023,,8.7,12.3,218500.0,180600.0,26-50% of geographies,26-50% of geographies
zcta,05855,2023,,1.7,87.1,206900.0,181600.0,26-50% of geographies,26-50% of geographies
zcta,48433,2023,,4.3,60.5,207600.0,182500.0,26-50% of geographies,26-50% of geographies
zcta,12546,2023,,4.2,99.5,371800.0,183200.0,Top 25% of geographies,26-50% of geographies
zcta,47150,2023,,7.6,24.6,194500.0,183600.0,26-50% of geographies,26-50% of geographies
zcta,76844,2023,,0.5,,183800.0,184000.0,26-50% of geographies,26-50% of geographies
zcta,36006,2023,,0.4,94.1,248500.0,185100.0,51-75% of geographies,26-50% of geographies
zcta,76048,2023,,1.0,55.5,258800.0,185700.0,51-75% of geographies,26-50% of geographies
zcta,24120,2023,,0.1,,226600.0,188100.0,26-50% of geographies,26-50% of geographies
zcta,17004,2023,,0.4,0.0,211000.0,188500.0,26-50% of geographies,26-50% of geographies
zcta,75109,2023,,2.1,83.9,266500.0,190300.0,51-75% of geographies,26-50% of geographies
zcta,76689,2023,,0.7,99.9,240200.0,192300.0,51-75% of geographies,26-50% of geographies
zcta,56639,2023,,0.0,,178100.0,192500.0,26-50% of geographies,26-50% of geographies
zcta,16822,2023,,0.0,,195900.0,193800.0,26-50% of geographies,51-75% of geographies
zcta,54759,2023,,1.0,96.2,227100.0,193800.0,26-50% of geographies,51-75% of geographies
zcta,78661,2023,,21.6,41.3,178100.0,194300.0,26-50% of geographies,51-75% of geographies
zcta,85123,2023,,3.4,62.6,239600.0,194500.0,51-75% of geographies,51-75% of geographies
zcta,47989,2023,,0.0,,100000.0,196600.0,Bottom 25% of geographies,51-75% of geographies
zcta,56669,2023,,2.6,,286100.0,197500.0,51-75% of geographies,51-75% of geographies
zcta,37310,2023,,4.3,100.0,260600.0,198000.0,51-75% of geographies,51-75% of geographies
zcta,12470,2023,,0.0,,231600.0,198900.0,26-50% of geographies,51-75% of geographies
zcta,63070,2023,,2.8,,212000.0,201300.0,26-50% of geographies,51-75% of geographies
zcta,12816,2023,,1.6,48.4,219800.0,201900.0,26-50% of geographies,51-75% of geographies
zcta,12516,2023,,1.3,,274300.0,203500.0,51-75% of geographies,51-75% of geographies
zcta,57703,2023,,1.0,100.0,270600.0,205200.0,51-75% of geographies,51-75% of geographies
zcta,39056,2023,,40.4,50.0,230100.0,205600.0,26-50% of geographies,51-75% of geographies
zcta,57078,2023,,1.8,30.0,221500.0,206900.0,26-50% of geographies,51-75% of geographies
zcta,93555,2023,,4.9,15.7,248100.0,206900.0,51-75% of geographies,51-75% of geographies
zcta,29651,2023,,11.0,53.8,291900.0,207800.0,51-75% of geographies,51-75% of geographies
zcta,99133,2023,,0.7,0.0,246000.0,208200.0,51-75% of geographies,51-75% of geographies
zcta,54424,2023,,1.1,,229400.0,209300.0,26-50% of geographies,51-75% of geographies
zcta,30554,2023,,2.4,88.8,266500.0,210700.0,51-75% of geographies,51-75% of geographies
zcta,47147,2023,,0.0,,252200.0,213500.0,51-75% of geographies,51-75% of geographies
zcta,68959,2023,,0.1,,206800.0,213700.0,26-50% of geographies,51-75% of geographies
zcta,34237,2023,,11.3,9.8,254700.0,216500.0,51-75% of geographies,51-75% of geographies
zcta,70592,2023,,10.3,73.2,242600.0,218800.0,51-75% of geographies,51-75% of geographies
zcta,53007,2023,,4.5,0.0,214800.0,221800.0,26-50% of geographies,51-75% of geographies
zcta,05655,2023,,0.0,,192800.0,222100.0,26-50% of geographies,51-75% of geographies
zcta,16334,2023,,0.0,,113300.0,222200.0,Bottom 25% of geographies,51-75% of geographies
zcta,34480,2023,,6.3,13.8,275600.0,222500.0,51-75% of geographies,51-75% of geographies
zcta,43358,2023,,0.2,98.8,186500.0,226800.0,26-50% of geographies,51-75% of geographies
zcta,39042,2023,,21.2,74.9,262100.0,227600.0,51-75% of geographies,51-75% of geographies
zcta,08326,2023,,0.0,,249400.0,229200.0,51-75% of geographies,51-75% of geographies
zcta,45306,2023,,0.0,,244000.0,230200.0,51-75% of geographies,51-75% of geographies
zcta,84511,2023,,0.0,,252000.0,231100.0,51-75% of geographies,51-75% of geographies
zcta,17408,2023,,5.7,58.5,245600.0,231700.0,51-75% of geographies,51-75% of geographies
zcta,77430,2023,,0.1,90.9,471300.0,232900.0,Top 25% of geographies,51-75% of geographies
zcta,53954,2023,,0.5,81.0,262100.0,234900.0,51-75% of geographies,51-75% of geographies
zcta,18091,2023,,1.2,0.0,266400.0,243000.0,51-75% of geographies,51-75% of geographies
zcta,21220,2023,,27.1,41.2,297400.0,246300.0,51-75% of geographies,51-75% of geographies
zcta,82201,2023,,0.5,100.0,257300.0,246400.0,51-75% of geographies,51-75% of geographies
zcta,49346,2023,,0.1,88.6,203500.0,247400.0,26-50% of geographies,51-75% of geographies
zcta,61525,2023,,5.6,38.0,337000.0,248800.0,51-75% of geographies,51-75% of geographies
zcta,78621,2023,,10.9,80.1,269300.0,251500.0,51-75% of geographies,51-75% of geographies
zcta,05767,2023,,0.0,,215000.0,251900.0,26-50% of geographies,51-75% of geographies
zcta,33566,2023,,7.5,56.3,308100.0,253600.0,51-75% of geographies,51-75% of geographies
zcta,92586,2023,,6.0,52.2,376600.0,254300.0,Top 25% of geographies,51-75% of geographies
zcta,73121,2023,,45.0,79.0,291000.0,258500.0,51-75% of geographies,51-75% of geographies
zcta,77331,2023,,13.0,71.4,192300.0,266100.0,26-50% of geographies,51-75% of geographies
zcta,17551,2023,,3.2,44.4,275600.0,267300.0,51-75% of geographies,51-75% of geographies
zcta,33584,2023,,16.3,73.0,289700.0,267900.0,51-75% of geographies,51-75% of geographies
zcta,12041,2023,,0.0,,190400.0,269400.0,26-50% of geographies,51-75% of geographies
zcta,72751,2023,,3.2,55.9,249800.0,270000.0,51-75% of geographies,51-75% of geographies
zcta,95205,2023,,7.1,41.5,297400.0,271000.0,51-75% of geographies,51-75% of geographies
zcta,06339,2023,,2.0,100.0,297200.0,272400.0,51-75% of geographies,51-75% of geographies
zcta,13215,2023,,7.1,35.9,272400.0,272900.0,51-75% of geographies,51-75% of geographies
zcta,28467,2023,,2.7,42.9,286400.0,275700.0,51-75% of geographies,51-75% of geographies
zcta,93277,2023,,2.7,28.7,340100.0,276300.0,51-75% of geographies,51-75% of geographies
zcta,77466,2023,,0.0,,334100.0,278000.0,51-75% of geographies,51-75% of geographies
